date	county	state	fips	cases	deaths
6/17/2020	Antrim	Michigan	26009	14	0
6/18/2020	Antrim	Michigan	26009	14	0
6/19/2020	Antrim	Michigan	26009	14	0
6/20/2020	Antrim	Michigan	26009	16	0
6/21/2020	Antrim	Michigan	26009	16	0
6/22/2020	Antrim	Michigan	26009	16	0
6/23/2020	Antrim	Michigan	26009	16	0
6/24/2020	Antrim	Michigan	26009	16	0
6/25/2020	Antrim	Michigan	26009	18	0
6/26/2020	Antrim	Michigan	26009	18	0
6/27/2020	Antrim	Michigan	26009	18	0
6/28/2020	Antrim	Michigan	26009	18	0
6/29/2020	Antrim	Michigan	26009	18	0
6/30/2020	Antrim	Michigan	26009	18	0
7/1/2020	Antrim	Michigan	26009	19	0
7/2/2020	Antrim	Michigan	26009	20	0
7/3/2020	Antrim	Michigan	26009	21	0
7/4/2020	Antrim	Michigan	26009	22	0
7/5/2020	Antrim	Michigan	26009	23	0
7/6/2020	Antrim	Michigan	26009	23	0
7/7/2020	Antrim	Michigan	26009	23	0
7/8/2020	Antrim	Michigan	26009	24	0
3/31/2020	Arenac	Michigan	26011	1	0
4/1/2020	Arenac	Michigan	26011	1	0
4/2/2020	Arenac	Michigan	26011	1	0
4/3/2020	Arenac	Michigan	26011	2	0
4/4/2020	Arenac	Michigan	26011	3	0
4/5/2020	Arenac	Michigan	26011	3	0
4/6/2020	Arenac	Michigan	26011	3	0
4/7/2020	Arenac	Michigan	26011	3	0
4/8/2020	Arenac	Michigan	26011	4	0
4/9/2020	Arenac	Michigan	26011	4	0
4/10/2020	Arenac	Michigan	26011	4	0
4/11/2020	Arenac	Michigan	26011	4	0
4/12/2020	Arenac	Michigan	26011	5	0
4/13/2020	Arenac	Michigan	26011	5	0
4/14/2020	Arenac	Michigan	26011	5	0
4/15/2020	Arenac	Michigan	26011	7	0
4/16/2020	Arenac	Michigan	26011	7	0
4/17/2020	Arenac	Michigan	26011	7	0
4/18/2020	Arenac	Michigan	26011	9	0
4/19/2020	Arenac	Michigan	26011	11	0
4/20/2020	Arenac	Michigan	26011	12	1
4/21/2020	Arenac	Michigan	26011	13	1
4/22/2020	Arenac	Michigan	26011	13	1
4/23/2020	Arenac	Michigan	26011	15	1
4/24/2020	Arenac	Michigan	26011	16	1
4/25/2020	Arenac	Michigan	26011	16	1
4/26/2020	Arenac	Michigan	26011	16	1
4/27/2020	Arenac	Michigan	26011	15	1
4/28/2020	Arenac	Michigan	26011	18	1
4/29/2020	Arenac	Michigan	26011	18	1
4/30/2020	Arenac	Michigan	26011	24	1
5/1/2020	Arenac	Michigan	26011	26	1
5/2/2020	Arenac	Michigan	26011	29	1
5/3/2020	Arenac	Michigan	26011	28	1
5/4/2020	Arenac	Michigan	26011	28	1
5/5/2020	Arenac	Michigan	26011	27	1
5/6/2020	Arenac	Michigan	26011	27	1
5/7/2020	Arenac	Michigan	26011	27	1
5/8/2020	Arenac	Michigan	26011	27	1
5/9/2020	Arenac	Michigan	26011	27	1
5/10/2020	Arenac	Michigan	26011	27	1
5/11/2020	Arenac	Michigan	26011	27	1
5/12/2020	Arenac	Michigan	26011	28	1
5/13/2020	Arenac	Michigan	26011	28	1
5/14/2020	Arenac	Michigan	26011	29	1
5/15/2020	Arenac	Michigan	26011	29	1
5/16/2020	Arenac	Michigan	26011	30	1
5/17/2020	Arenac	Michigan	26011	30	1
5/18/2020	Arenac	Michigan	26011	31	1
5/19/2020	Arenac	Michigan	26011	31	1
5/20/2020	Arenac	Michigan	26011	32	1
5/21/2020	Arenac	Michigan	26011	32	1
5/22/2020	Arenac	Michigan	26011	32	1
5/23/2020	Arenac	Michigan	26011	32	1
5/24/2020	Arenac	Michigan	26011	32	1
5/25/2020	Arenac	Michigan	26011	33	1
5/26/2020	Arenac	Michigan	26011	33	1
5/27/2020	Arenac	Michigan	26011	33	1
5/28/2020	Arenac	Michigan	26011	33	1
5/29/2020	Arenac	Michigan	26011	34	1
5/30/2020	Arenac	Michigan	26011	34	1
5/31/2020	Arenac	Michigan	26011	34	1
6/1/2020	Arenac	Michigan	26011	34	1
6/2/2020	Arenac	Michigan	26011	34	1
6/3/2020	Arenac	Michigan	26011	34	1
6/4/2020	Arenac	Michigan	26011	34	1
6/5/2020	Arenac	Michigan	26011	38	1
6/6/2020	Arenac	Michigan	26011	38	1
6/7/2020	Arenac	Michigan	26011	38	1
6/8/2020	Arenac	Michigan	26011	38	1
6/9/2020	Arenac	Michigan	26011	38	1
6/10/2020	Arenac	Michigan	26011	38	1
6/11/2020	Arenac	Michigan	26011	38	1
6/12/2020	Arenac	Michigan	26011	38	1
6/13/2020	Arenac	Michigan	26011	38	1
6/14/2020	Arenac	Michigan	26011	38	1
6/15/2020	Arenac	Michigan	26011	38	1
6/16/2020	Arenac	Michigan	26011	38	1
6/17/2020	Arenac	Michigan	26011	38	1
6/18/2020	Arenac	Michigan	26011	38	1
6/19/2020	Arenac	Michigan	26011	38	1
6/20/2020	Arenac	Michigan	26011	38	2
6/21/2020	Arenac	Michigan	26011	38	2
6/22/2020	Arenac	Michigan	26011	38	2
6/23/2020	Arenac	Michigan	26011	38	2
6/24/2020	Arenac	Michigan	26011	38	2
6/25/2020	Arenac	Michigan	26011	38	2
6/26/2020	Arenac	Michigan	26011	38	2
6/27/2020	Arenac	Michigan	26011	38	2
6/28/2020	Arenac	Michigan	26011	39	2
6/29/2020	Arenac	Michigan	26011	38	2
6/30/2020	Arenac	Michigan	26011	38	2
7/1/2020	Arenac	Michigan	26011	39	2
7/2/2020	Arenac	Michigan	26011	38	2
7/3/2020	Arenac	Michigan	26011	38	2
7/4/2020	Arenac	Michigan	26011	38	2
7/5/2020	Arenac	Michigan	26011	38	2
7/6/2020	Arenac	Michigan	26011	38	2
7/7/2020	Arenac	Michigan	26011	38	2
7/8/2020	Arenac	Michigan	26011	38	2
3/18/2020	Ashland	Ohio	39005	1	0
3/19/2020	Ashland	Ohio	39005	1	0
3/20/2020	Ashland	Ohio	39005	1	0
3/21/2020	Ashland	Ohio	39005	1	0
3/22/2020	Ashland	Ohio	39005	1	0
3/23/2020	Ashland	Ohio	39005	1	0
3/24/2020	Ashland	Ohio	39005	1	0
3/25/2020	Ashland	Ohio	39005	1	0
3/26/2020	Ashland	Ohio	39005	1	0
3/27/2020	Ashland	Ohio	39005	3	0
3/28/2020	Ashland	Ohio	39005	2	0
3/29/2020	Ashland	Ohio	39005	2	0
3/30/2020	Ashland	Ohio	39005	2	0
3/31/2020	Ashland	Ohio	39005	2	0
4/1/2020	Ashland	Ohio	39005	2	0
4/2/2020	Ashland	Ohio	39005	3	0
4/3/2020	Ashland	Ohio	39005	3	0
4/4/2020	Ashland	Ohio	39005	3	0
4/5/2020	Ashland	Ohio	39005	3	0
4/6/2020	Ashland	Ohio	39005	3	0
4/7/2020	Ashland	Ohio	39005	3	0
4/8/2020	Ashland	Ohio	39005	3	0
4/9/2020	Ashland	Ohio	39005	4	0
4/10/2020	Ashland	Ohio	39005	5	0
4/11/2020	Ashland	Ohio	39005	5	0
4/12/2020	Ashland	Ohio	39005	5	0
4/13/2020	Ashland	Ohio	39005	5	0
4/14/2020	Ashland	Ohio	39005	5	0
4/15/2020	Ashland	Ohio	39005	6	0
4/16/2020	Ashland	Ohio	39005	5	0
4/17/2020	Ashland	Ohio	39005	5	0
4/18/2020	Ashland	Ohio	39005	5	0
4/19/2020	Ashland	Ohio	39005	6	0
4/20/2020	Ashland	Ohio	39005	5	0
4/21/2020	Ashland	Ohio	39005	5	0
4/22/2020	Ashland	Ohio	39005	5	0
4/23/2020	Ashland	Ohio	39005	5	0
4/24/2020	Ashland	Ohio	39005	5	0
4/25/2020	Ashland	Ohio	39005	5	0
4/26/2020	Ashland	Ohio	39005	6	0
4/27/2020	Ashland	Ohio	39005	6	0
4/28/2020	Ashland	Ohio	39005	6	0
4/29/2020	Ashland	Ohio	39005	6	0
4/30/2020	Ashland	Ohio	39005	7	0
5/1/2020	Ashland	Ohio	39005	7	0
5/2/2020	Ashland	Ohio	39005	8	0
5/3/2020	Ashland	Ohio	39005	9	0
5/4/2020	Ashland	Ohio	39005	9	0
5/5/2020	Ashland	Ohio	39005	9	0
5/6/2020	Ashland	Ohio	39005	12	0
5/7/2020	Ashland	Ohio	39005	12	0
5/8/2020	Ashland	Ohio	39005	12	0
5/9/2020	Ashland	Ohio	39005	14	0
5/10/2020	Ashland	Ohio	39005	14	0
5/11/2020	Ashland	Ohio	39005	15	0
5/12/2020	Ashland	Ohio	39005	15	0
5/13/2020	Ashland	Ohio	39005	15	0
5/14/2020	Ashland	Ohio	39005	15	0
5/15/2020	Ashland	Ohio	39005	15	0
5/16/2020	Ashland	Ohio	39005	15	0
5/17/2020	Ashland	Ohio	39005	15	0
5/18/2020	Ashland	Ohio	39005	15	0
5/19/2020	Ashland	Ohio	39005	15	0
5/20/2020	Ashland	Ohio	39005	17	0
5/21/2020	Ashland	Ohio	39005	17	0
5/22/2020	Ashland	Ohio	39005	17	0
5/23/2020	Ashland	Ohio	39005	17	0
5/24/2020	Ashland	Ohio	39005	17	0
5/25/2020	Ashland	Ohio	39005	18	0
5/26/2020	Ashland	Ohio	39005	19	0
5/27/2020	Ashland	Ohio	39005	19	0
5/28/2020	Ashland	Ohio	39005	19	0
5/29/2020	Ashland	Ohio	39005	20	0
5/30/2020	Ashland	Ohio	39005	20	0
5/31/2020	Ashland	Ohio	39005	20	0
6/1/2020	Ashland	Ohio	39005	20	0
6/2/2020	Ashland	Ohio	39005	20	0
6/3/2020	Ashland	Ohio	39005	21	0
6/4/2020	Ashland	Ohio	39005	21	0
6/5/2020	Ashland	Ohio	39005	23	0
6/6/2020	Ashland	Ohio	39005	24	0
6/7/2020	Ashland	Ohio	39005	24	0
6/8/2020	Ashland	Ohio	39005	24	0
6/9/2020	Ashland	Ohio	39005	25	0
6/10/2020	Ashland	Ohio	39005	26	0
6/11/2020	Ashland	Ohio	39005	26	0
6/12/2020	Ashland	Ohio	39005	26	0
6/13/2020	Ashland	Ohio	39005	28	0
6/14/2020	Ashland	Ohio	39005	28	0
6/15/2020	Ashland	Ohio	39005	28	0
6/16/2020	Ashland	Ohio	39005	29	0
6/17/2020	Ashland	Ohio	39005	31	0
6/18/2020	Ashland	Ohio	39005	37	0
6/19/2020	Ashland	Ohio	39005	37	0
6/20/2020	Ashland	Ohio	39005	39	0
6/21/2020	Ashland	Ohio	39005	39	0
6/22/2020	Ashland	Ohio	39005	40	0
6/23/2020	Ashland	Ohio	39005	44	0
6/24/2020	Ashland	Ohio	39005	45	0
6/25/2020	Ashland	Ohio	39005	46	0
6/26/2020	Ashland	Ohio	39005	45	1
6/27/2020	Ashland	Ohio	39005	45	1
6/28/2020	Ashland	Ohio	39005	46	1
6/29/2020	Ashland	Ohio	39005	51	1
6/30/2020	Ashland	Ohio	39005	53	1
7/1/2020	Ashland	Ohio	39005	55	1
7/2/2020	Ashland	Ohio	39005	55	1
7/3/2020	Ashland	Ohio	39005	58	1
7/4/2020	Ashland	Ohio	39005	58	1
7/5/2020	Ashland	Ohio	39005	59	1
7/6/2020	Ashland	Ohio	39005	59	1
7/7/2020	Ashland	Ohio	39005	60	1
7/8/2020	Ashland	Ohio	39005	62	1
3/20/2020	Ashtabula	Ohio	39007	1	0
3/21/2020	Ashtabula	Ohio	39007	1	0
3/22/2020	Ashtabula	Ohio	39007	2	0
3/23/2020	Ashtabula	Ohio	39007	3	0
3/24/2020	Ashtabula	Ohio	39007	3	0
3/25/2020	Ashtabula	Ohio	39007	3	0
3/26/2020	Ashtabula	Ohio	39007	3	0
3/27/2020	Ashtabula	Ohio	39007	5	0
3/28/2020	Ashtabula	Ohio	39007	6	0
3/29/2020	Ashtabula	Ohio	39007	6	0
3/30/2020	Ashtabula	Ohio	39007	6	0
3/31/2020	Ashtabula	Ohio	39007	6	0
4/1/2020	Ashtabula	Ohio	39007	6	0
4/2/2020	Ashtabula	Ohio	39007	8	0
4/3/2020	Ashtabula	Ohio	39007	9	0
4/4/2020	Ashtabula	Ohio	39007	11	0
4/5/2020	Ashtabula	Ohio	39007	12	0
4/6/2020	Ashtabula	Ohio	39007	15	0
4/7/2020	Ashtabula	Ohio	39007	18	0
4/8/2020	Ashtabula	Ohio	39007	20	0
4/9/2020	Ashtabula	Ohio	39007	19	0
4/10/2020	Ashtabula	Ohio	39007	19	0
4/11/2020	Ashtabula	Ohio	39007	24	0
4/12/2020	Ashtabula	Ohio	39007	26	2
4/13/2020	Ashtabula	Ohio	39007	31	2
4/14/2020	Ashtabula	Ohio	39007	32	2
4/15/2020	Ashtabula	Ohio	39007	36	3
4/16/2020	Ashtabula	Ohio	39007	45	3
4/17/2020	Ashtabula	Ohio	39007	54	4
4/18/2020	Ashtabula	Ohio	39007	64	4
4/19/2020	Ashtabula	Ohio	39007	66	5
4/20/2020	Ashtabula	Ohio	39007	68	6
4/21/2020	Ashtabula	Ohio	39007	70	6
4/22/2020	Ashtabula	Ohio	39007	80	6
4/23/2020	Ashtabula	Ohio	39007	98	7
4/24/2020	Ashtabula	Ohio	39007	103	8
4/25/2020	Ashtabula	Ohio	39007	107	10
4/26/2020	Ashtabula	Ohio	39007	110	10
4/27/2020	Ashtabula	Ohio	39007	110	11
4/28/2020	Ashtabula	Ohio	39007	113	11
4/29/2020	Ashtabula	Ohio	39007	116	15
4/30/2020	Ashtabula	Ohio	39007	126	15
5/1/2020	Ashtabula	Ohio	39007	136	15
5/2/2020	Ashtabula	Ohio	39007	142	15
5/3/2020	Ashtabula	Ohio	39007	146	15
5/4/2020	Ashtabula	Ohio	39007	149	16
5/5/2020	Ashtabula	Ohio	39007	160	17
5/6/2020	Ashtabula	Ohio	39007	165	17
5/7/2020	Ashtabula	Ohio	39007	169	18
5/8/2020	Ashtabula	Ohio	39007	172	18
5/9/2020	Ashtabula	Ohio	39007	190	18
5/10/2020	Ashtabula	Ohio	39007	192	18
5/11/2020	Ashtabula	Ohio	39007	193	19
5/12/2020	Ashtabula	Ohio	39007	199	24
5/13/2020	Ashtabula	Ohio	39007	208	26
5/14/2020	Ashtabula	Ohio	39007	212	26
5/15/2020	Ashtabula	Ohio	39007	223	26
5/16/2020	Ashtabula	Ohio	39007	229	26
5/17/2020	Ashtabula	Ohio	39007	232	26
5/18/2020	Ashtabula	Ohio	39007	232	26
5/19/2020	Ashtabula	Ohio	39007	244	26
5/20/2020	Ashtabula	Ohio	39007	250	28
5/21/2020	Ashtabula	Ohio	39007	263	28
5/22/2020	Ashtabula	Ohio	39007	272	30
5/23/2020	Ashtabula	Ohio	39007	274	31
5/24/2020	Ashtabula	Ohio	39007	277	32
5/25/2020	Ashtabula	Ohio	39007	281	32
5/26/2020	Ashtabula	Ohio	39007	283	32
5/27/2020	Ashtabula	Ohio	39007	316	33
5/28/2020	Ashtabula	Ohio	39007	324	34
5/29/2020	Ashtabula	Ohio	39007	330	34
5/30/2020	Ashtabula	Ohio	39007	338	34
5/31/2020	Ashtabula	Ohio	39007	339	34
6/1/2020	Ashtabula	Ohio	39007	340	35
6/2/2020	Ashtabula	Ohio	39007	340	35
6/3/2020	Ashtabula	Ohio	39007	345	37
6/4/2020	Ashtabula	Ohio	39007	347	38
6/5/2020	Ashtabula	Ohio	39007	369	38
6/6/2020	Ashtabula	Ohio	39007	372	38
6/7/2020	Ashtabula	Ohio	39007	372	38
6/8/2020	Ashtabula	Ohio	39007	374	38
6/9/2020	Ashtabula	Ohio	39007	375	38
6/10/2020	Ashtabula	Ohio	39007	377	38
6/11/2020	Ashtabula	Ohio	39007	382	38
6/12/2020	Ashtabula	Ohio	39007	381	38
6/13/2020	Ashtabula	Ohio	39007	382	39
6/14/2020	Ashtabula	Ohio	39007	385	39
6/15/2020	Ashtabula	Ohio	39007	390	39
6/16/2020	Ashtabula	Ohio	39007	392	41
6/17/2020	Ashtabula	Ohio	39007	397	41
6/18/2020	Ashtabula	Ohio	39007	402	41
6/19/2020	Ashtabula	Ohio	39007	406	42
6/20/2020	Ashtabula	Ohio	39007	402	42
6/21/2020	Ashtabula	Ohio	39007	407	42
6/22/2020	Ashtabula	Ohio	39007	410	42
6/23/2020	Ashtabula	Ohio	39007	411	42
6/24/2020	Ashtabula	Ohio	39007	412	42
6/25/2020	Ashtabula	Ohio	39007	413	42
6/26/2020	Ashtabula	Ohio	39007	412	43
6/27/2020	Ashtabula	Ohio	39007	412	43
6/28/2020	Ashtabula	Ohio	39007	415	43
6/29/2020	Ashtabula	Ohio	39007	419	43
6/30/2020	Ashtabula	Ohio	39007	420	43
7/1/2020	Ashtabula	Ohio	39007	421	44
7/2/2020	Ashtabula	Ohio	39007	421	44
7/3/2020	Ashtabula	Ohio	39007	425	44
7/4/2020	Ashtabula	Ohio	39007	431	44
7/5/2020	Ashtabula	Ohio	39007	433	44
7/6/2020	Ashtabula	Ohio	39007	435	44
7/7/2020	Ashtabula	Ohio	39007	436	44
7/8/2020	Ashtabula	Ohio	39007	437	44
3/26/2020	Athens	Ohio	39009	1	0
3/27/2020	Athens	Ohio	39009	1	0
3/28/2020	Athens	Ohio	39009	2	0
3/29/2020	Athens	Ohio	39009	3	0
3/30/2020	Athens	Ohio	39009	3	1
3/31/2020	Athens	Ohio	39009	3	1
4/1/2020	Athens	Ohio	39009	3	1
4/2/2020	Athens	Ohio	39009	3	1
4/3/2020	Athens	Ohio	39009	3	1
4/4/2020	Athens	Ohio	39009	3	1
4/5/2020	Athens	Ohio	39009	3	1
4/6/2020	Athens	Ohio	39009	3	1
4/7/2020	Athens	Ohio	39009	3	1
4/8/2020	Athens	Ohio	39009	3	1
4/9/2020	Athens	Ohio	39009	3	1
4/10/2020	Athens	Ohio	39009	3	1
4/11/2020	Athens	Ohio	39009	3	1
4/12/2020	Athens	Ohio	39009	3	1
4/13/2020	Athens	Ohio	39009	3	1
4/14/2020	Athens	Ohio	39009	3	1
4/15/2020	Athens	Ohio	39009	3	1
4/16/2020	Athens	Ohio	39009	3	1
4/17/2020	Athens	Ohio	39009	3	1
4/18/2020	Athens	Ohio	39009	3	1
4/19/2020	Athens	Ohio	39009	3	1
4/20/2020	Athens	Ohio	39009	3	1
4/21/2020	Athens	Ohio	39009	3	1
4/22/2020	Athens	Ohio	39009	3	1
4/23/2020	Athens	Ohio	39009	4	1
4/24/2020	Athens	Ohio	39009	3	1
4/25/2020	Athens	Ohio	39009	3	1
4/26/2020	Athens	Ohio	39009	3	1
4/27/2020	Athens	Ohio	39009	3	1
4/28/2020	Athens	Ohio	39009	3	1
4/29/2020	Athens	Ohio	39009	3	1
4/30/2020	Athens	Ohio	39009	3	1
5/1/2020	Athens	Ohio	39009	4	1
5/2/2020	Athens	Ohio	39009	4	1
5/3/2020	Athens	Ohio	39009	4	1
5/4/2020	Athens	Ohio	39009	4	1
5/5/2020	Athens	Ohio	39009	4	1
5/6/2020	Athens	Ohio	39009	4	1
5/7/2020	Athens	Ohio	39009	4	1
5/8/2020	Athens	Ohio	39009	4	1
5/9/2020	Athens	Ohio	39009	5	1
5/10/2020	Athens	Ohio	39009	6	1
5/11/2020	Athens	Ohio	39009	6	1
5/12/2020	Athens	Ohio	39009	6	1
5/13/2020	Athens	Ohio	39009	6	1
5/14/2020	Athens	Ohio	39009	6	1
5/15/2020	Athens	Ohio	39009	8	1
5/16/2020	Athens	Ohio	39009	8	1
5/17/2020	Athens	Ohio	39009	8	1
5/18/2020	Athens	Ohio	39009	9	1
5/19/2020	Athens	Ohio	39009	13	1
5/20/2020	Athens	Ohio	39009	13	1
5/21/2020	Athens	Ohio	39009	13	1
5/22/2020	Athens	Ohio	39009	13	1
5/23/2020	Athens	Ohio	39009	13	1
5/24/2020	Athens	Ohio	39009	14	1
5/25/2020	Athens	Ohio	39009	14	1
5/26/2020	Athens	Ohio	39009	18	1
5/27/2020	Athens	Ohio	39009	18	1
5/28/2020	Athens	Ohio	39009	18	1
5/29/2020	Athens	Ohio	39009	18	1
5/30/2020	Athens	Ohio	39009	18	1
5/31/2020	Athens	Ohio	39009	18	1
6/1/2020	Athens	Ohio	39009	18	1
6/2/2020	Athens	Ohio	39009	18	1
6/3/2020	Athens	Ohio	39009	18	1
6/4/2020	Athens	Ohio	39009	18	1
6/5/2020	Athens	Ohio	39009	18	1
6/6/2020	Athens	Ohio	39009	18	1
6/7/2020	Athens	Ohio	39009	18	1
6/8/2020	Athens	Ohio	39009	18	1
6/9/2020	Athens	Ohio	39009	18	1
6/10/2020	Athens	Ohio	39009	22	1
6/11/2020	Athens	Ohio	39009	23	1
6/12/2020	Athens	Ohio	39009	23	1
6/13/2020	Athens	Ohio	39009	23	1
6/14/2020	Athens	Ohio	39009	23	1
6/15/2020	Athens	Ohio	39009	23	1
6/16/2020	Athens	Ohio	39009	23	1
6/17/2020	Athens	Ohio	39009	24	1
6/18/2020	Athens	Ohio	39009	24	1
6/19/2020	Athens	Ohio	39009	24	1
6/20/2020	Athens	Ohio	39009	24	1
6/21/2020	Athens	Ohio	39009	25	1
6/22/2020	Athens	Ohio	39009	25	1
6/23/2020	Athens	Ohio	39009	26	1
6/24/2020	Athens	Ohio	39009	28	1
6/25/2020	Athens	Ohio	39009	29	1
6/26/2020	Athens	Ohio	39009	29	1
6/27/2020	Athens	Ohio	39009	30	1
6/28/2020	Athens	Ohio	39009	30	1
6/29/2020	Athens	Ohio	39009	32	1
6/30/2020	Athens	Ohio	39009	33	1
7/1/2020	Athens	Ohio	39009	37	1
7/2/2020	Athens	Ohio	39009	37	1
7/3/2020	Athens	Ohio	39009	43	1
7/4/2020	Athens	Ohio	39009	49	1
7/5/2020	Athens	Ohio	39009	56	1
7/6/2020	Athens	Ohio	39009	59	1
7/7/2020	Athens	Ohio	39009	63	1
7/8/2020	Athens	Ohio	39009	79	1
3/28/2020	Auglaize	Ohio	39011	1	0
3/29/2020	Auglaize	Ohio	39011	2	0
3/30/2020	Auglaize	Ohio	39011	2	0
3/31/2020	Auglaize	Ohio	39011	2	0
4/1/2020	Auglaize	Ohio	39011	3	0
4/2/2020	Auglaize	Ohio	39011	3	0
4/3/2020	Auglaize	Ohio	39011	5	0
4/4/2020	Auglaize	Ohio	39011	6	0
4/5/2020	Auglaize	Ohio	39011	6	0
4/6/2020	Auglaize	Ohio	39011	8	0
4/7/2020	Auglaize	Ohio	39011	8	0
4/8/2020	Auglaize	Ohio	39011	8	0
4/9/2020	Auglaize	Ohio	39011	8	1
4/10/2020	Auglaize	Ohio	39011	9	1
4/11/2020	Auglaize	Ohio	39011	14	1
4/12/2020	Auglaize	Ohio	39011	14	1
4/13/2020	Auglaize	Ohio	39011	14	1
4/14/2020	Auglaize	Ohio	39011	15	1
4/15/2020	Auglaize	Ohio	39011	18	1
4/16/2020	Auglaize	Ohio	39011	19	1
4/17/2020	Auglaize	Ohio	39011	21	1
4/18/2020	Auglaize	Ohio	39011	22	2
4/19/2020	Auglaize	Ohio	39011	22	2
4/20/2020	Auglaize	Ohio	39011	23	2
4/21/2020	Auglaize	Ohio	39011	23	3
4/22/2020	Auglaize	Ohio	39011	28	3
4/23/2020	Auglaize	Ohio	39011	29	3
4/24/2020	Auglaize	Ohio	39011	29	3
4/25/2020	Auglaize	Ohio	39011	30	3
4/26/2020	Auglaize	Ohio	39011	30	3
4/27/2020	Auglaize	Ohio	39011	31	3
4/28/2020	Auglaize	Ohio	39011	32	3
4/29/2020	Auglaize	Ohio	39011	32	3
4/30/2020	Auglaize	Ohio	39011	32	3
5/1/2020	Auglaize	Ohio	39011	33	3
5/2/2020	Auglaize	Ohio	39011	34	3
5/3/2020	Auglaize	Ohio	39011	35	3
5/4/2020	Auglaize	Ohio	39011	35	3
5/5/2020	Auglaize	Ohio	39011	36	3
5/6/2020	Auglaize	Ohio	39011	36	3
5/7/2020	Auglaize	Ohio	39011	36	3
5/8/2020	Auglaize	Ohio	39011	42	3
5/9/2020	Auglaize	Ohio	39011	42	3
5/10/2020	Auglaize	Ohio	39011	42	3
5/11/2020	Auglaize	Ohio	39011	43	3
5/12/2020	Auglaize	Ohio	39011	46	3
5/13/2020	Auglaize	Ohio	39011	47	3
5/14/2020	Auglaize	Ohio	39011	51	3
5/15/2020	Auglaize	Ohio	39011	54	3
5/16/2020	Auglaize	Ohio	39011	54	3
5/17/2020	Auglaize	Ohio	39011	54	3
5/18/2020	Auglaize	Ohio	39011	55	3
5/19/2020	Auglaize	Ohio	39011	55	3
5/20/2020	Auglaize	Ohio	39011	57	3
5/21/2020	Auglaize	Ohio	39011	55	3
5/22/2020	Auglaize	Ohio	39011	56	3
5/23/2020	Auglaize	Ohio	39011	58	3
5/24/2020	Auglaize	Ohio	39011	59	3
5/25/2020	Auglaize	Ohio	39011	64	3
5/26/2020	Auglaize	Ohio	39011	64	3
5/27/2020	Auglaize	Ohio	39011	64	3
5/28/2020	Auglaize	Ohio	39011	65	3
5/29/2020	Auglaize	Ohio	39011	71	3
5/30/2020	Auglaize	Ohio	39011	73	3
5/31/2020	Auglaize	Ohio	39011	73	3
6/1/2020	Auglaize	Ohio	39011	72	3
6/2/2020	Auglaize	Ohio	39011	75	3
6/3/2020	Auglaize	Ohio	39011	76	3
6/4/2020	Auglaize	Ohio	39011	77	3
6/5/2020	Auglaize	Ohio	39011	77	3
6/6/2020	Auglaize	Ohio	39011	78	3
6/7/2020	Auglaize	Ohio	39011	78	3
6/8/2020	Auglaize	Ohio	39011	80	3
6/9/2020	Auglaize	Ohio	39011	80	3
6/10/2020	Auglaize	Ohio	39011	81	3
6/11/2020	Auglaize	Ohio	39011	82	3
6/12/2020	Auglaize	Ohio	39011	84	3
6/13/2020	Auglaize	Ohio	39011	84	3
6/14/2020	Auglaize	Ohio	39011	85	3
6/15/2020	Auglaize	Ohio	39011	85	3
6/16/2020	Auglaize	Ohio	39011	86	3
6/17/2020	Auglaize	Ohio	39011	86	3
6/18/2020	Auglaize	Ohio	39011	87	3
6/19/2020	Auglaize	Ohio	39011	89	3
6/20/2020	Auglaize	Ohio	39011	89	3
6/21/2020	Auglaize	Ohio	39011	90	3
6/22/2020	Auglaize	Ohio	39011	90	3
6/23/2020	Auglaize	Ohio	39011	91	3
6/24/2020	Auglaize	Ohio	39011	91	3
6/25/2020	Auglaize	Ohio	39011	93	3
6/26/2020	Auglaize	Ohio	39011	96	3
6/27/2020	Auglaize	Ohio	39011	96	3
6/28/2020	Auglaize	Ohio	39011	98	3
6/29/2020	Auglaize	Ohio	39011	98	3
6/30/2020	Auglaize	Ohio	39011	99	3
7/1/2020	Auglaize	Ohio	39011	99	3
7/2/2020	Auglaize	Ohio	39011	99	3
7/3/2020	Auglaize	Ohio	39011	104	4
7/4/2020	Auglaize	Ohio	39011	106	4
7/5/2020	Auglaize	Ohio	39011	106	4
7/6/2020	Auglaize	Ohio	39011	107	4
7/7/2020	Auglaize	Ohio	39011	107	4
7/8/2020	Auglaize	Ohio	39011	107	4
4/16/2020	Baraga	Michigan	26013	1	0
4/17/2020	Baraga	Michigan	26013	1	0
4/18/2020	Baraga	Michigan	26013	1	0
4/19/2020	Baraga	Michigan	26013	1	0
4/20/2020	Baraga	Michigan	26013	1	0
4/21/2020	Baraga	Michigan	26013	1	0
4/22/2020	Baraga	Michigan	26013	1	0
4/23/2020	Baraga	Michigan	26013	1	0
4/24/2020	Baraga	Michigan	26013	1	0
4/25/2020	Baraga	Michigan	26013	1	0
4/26/2020	Baraga	Michigan	26013	1	0
4/27/2020	Baraga	Michigan	26013	1	0
4/28/2020	Baraga	Michigan	26013	1	0
4/29/2020	Baraga	Michigan	26013	1	0
4/30/2020	Baraga	Michigan	26013	1	0
5/1/2020	Baraga	Michigan	26013	1	0
5/2/2020	Baraga	Michigan	26013	1	0
5/3/2020	Baraga	Michigan	26013	1	0
5/4/2020	Baraga	Michigan	26013	1	0
